"","x"
"2601","1394793_at"
"2602","1394795_at"
"2603","1394803_at"
"2604","1394814_at"
"2605","1394818_at"
"2606","1394820_at"
"2607","1394849_at"
"2608","1394875_at"
"2609","1394876_at"
"2610","1394891_at"
"2611","1394922_at"
"2612","1394925_at"
"2613","1394931_at"
"2614","1394939_at"
"2615","1394940_at"
"2616","1394954_at"
"2617","1394957_at"
"2618","1394968_at"
"2619","1394972_at"
"2620","1394993_at"
"2621","1394997_at"
"2622","1395010_at"
"2623","1395014_at"
"2624","1395030_at"
"2625","1395036_at"
"2626","1395058_at"
"2627","1395060_at"
"2628","1395063_at"
"2629","1395064_at"
"2630","1395070_at"
"2631","1395071_at"
"2632","1395076_at"
"2633","1395082_at"
"2634","1395092_at"
"2635","1395093_at"
"2636","1395100_at"
"2637","1395101_at"
"2638","1395108_at"
"2639","1395121_at"
"2640","1395129_at"
"2641","1395130_at"
"2642","1395132_at"
"2643","1395148_at"
"2644","1395157_at"
"2645","1395172_at"
"2646","1395173_at"
"2647","1395185_at"
"2648","1395192_at"
"2649","1395201_at"
"2650","1395207_at"
"2651","1395222_at"
"2652","1395228_at"
"2653","1395235_at"
"2654","1395236_at"
"2655","1395237_at"
"2656","1395246_at"
"2657","1395255_at"
"2658","1395261_at"
"2659","1395263_at"
"2660","1395273_at"
"2661","1395274_at"
"2662","1395277_at"
"2663","1395278_at"
"2664","1395287_at"
"2665","1395298_at"
"2666","1395303_at"
"2667","1395311_at"
"2668","1395319_at"
"2669","1395327_at"
"2670","1395332_at"
"2671","1395335_at"
"2672","1395337_at"
"2673","1395338_at"
"2674","1395339_at"
"2675","1395340_at"
"2676","1395342_at"
"2677","1395343_at"
"2678","1395346_at"
"2679","1395347_at"
"2680","1395353_at"
"2681","1395354_at"
"2682","1395357_at"
"2683","1395359_at"
"2684","1395361_at"
"2685","1395363_at"
"2686","1395366_at"
"2687","1395370_at"
"2688","1395372_at"
"2689","1395392_at"
"2690","1395396_at"
"2691","1395402_at"
"2692","1395409_at"
"2693","1395410_at"
"2694","1395412_at"
"2695","1395413_at"
"2696","1395414_at"
"2697","1395415_at"
"2698","1395416_at"
"2699","1395418_at"
"2700","1395426_at"
"2701","1395428_at"
"2702","1395436_at"
"2703","1395439_at"
"2704","1395441_at"
"2705","1395465_at"
"2706","1395473_at"
"2707","1395475_at"
"2708","1395482_at"
"2709","1395488_at"
"2710","1395490_at"
"2711","1395513_at"
"2712","1395521_at"
"2713","1395528_at"
"2714","1395533_at"
"2715","1395542_at"
"2716","1395546_at"
"2717","1395553_at"
"2718","1395556_at"
"2719","1395557_at"
"2720","1395561_at"
"2721","1395566_at"
"2722","1395570_at"
"2723","1395572_at"
"2724","1395580_at"
"2725","1395585_at"
"2726","1395586_at"
"2727","1395589_at"
"2728","1395616_at"
"2729","1395640_at"
"2730","1395654_at"
"2731","1395687_at"
"2732","1395689_at"
"2733","1395695_at"
"2734","1395710_at"
"2735","1395711_at"
"2736","1395714_at"
"2737","1395716_at"
"2738","1395728_at"
"2739","1395730_at"
"2740","1395762_at"
"2741","1395769_at"
"2742","1395771_at"
"2743","1395772_at"
"2744","1395776_at"
"2745","1395794_at"
"2746","1395809_at"
"2747","1395814_at"
"2748","1395821_at"
"2749","1395853_at"
"2750","1395855_at"
"2751","1395856_at"
"2752","1395886_at"
"2753","1395894_at"
"2754","1395896_at"
"2755","1395898_at"
"2756","1395902_at"
"2757","1395914_at"
"2758","1395923_at"
"2759","1395940_at"
"2760","1395942_at"
"2761","1395956_at"
"2762","1395973_at"
"2763","1395985_at"
"2764","1396018_at"
"2765","1396024_at"
"2766","1396036_at"
"2767","1396055_at"
"2768","1396057_at"
"2769","1396063_at"
"2770","1396068_at"
"2771","1396072_at"
"2772","1396098_at"
"2773","1396100_at"
"2774","1396115_at"
"2775","1396117_at"
"2776","1396119_at"
"2777","1396137_at"
"2778","1396148_at"
"2779","1396152_s_at"
"2780","1396154_at"
"2781","1396157_at"
"2782","1396170_at"
"2783","1396194_at"
"2784","1396205_at"
"2785","1396207_at"
"2786","1396214_at"
"2787","1396225_at"
"2788","1396239_at"
"2789","1396252_at"
"2790","1396254_at"
"2791","1396257_at"
"2792","1396267_at"
"2793","1396296_at"
"2794","1396344_at"
"2795","1396363_at"
"2796","1396368_at"
"2797","1396372_at"
"2798","1396403_at"
"2799","1396409_at"
"2800","1396449_at"
"2801","1396451_at"
"2802","1396462_at"
"2803","1396465_at"
"2804","1396471_at"
"2805","1396502_at"
"2806","1396525_at"
"2807","1396539_at"
"2808","1396541_at"
"2809","1396556_at"
"2810","1396561_x_at"
"2811","1396569_at"
"2812","1396582_at"
"2813","1396596_at"
"2814","1396663_at"
"2815","1396708_at"
"2816","1396713_at"
"2817","1396714_at"
"2818","1396737_at"
"2819","1396742_at"
"2820","1396743_at"
"2821","1396771_at"
"2822","1396775_at"
"2823","1396779_at"
"2824","1396784_at"
"2825","1396803_at"
"2826","1396809_at"
"2827","1396820_at"
"2828","1396831_at"
"2829","1396839_at"
"2830","1396842_at"
"2831","1396852_at"
"2832","1396855_at"
"2833","1396870_at"
"2834","1396891_at"
"2835","1396901_at"
"2836","1396933_s_at"
"2837","1396947_at"
"2838","1396957_at"
"2839","1396959_at"
"2840","1396965_at"
"2841","1396996_at"
"2842","1397011_at"
"2843","1397030_at"
"2844","1397120_at"
"2845","1397127_at"
"2846","1397134_at"
"2847","1397135_at"
"2848","1397164_at"
"2849","1397165_at"
"2850","1397173_at"
"2851","1397179_at"
"2852","1397200_at"
"2853","1397207_at"
"2854","1397211_at"
"2855","1397218_at"
"2856","1397224_at"
"2857","1397225_at"
"2858","1397230_at"
"2859","1397245_at"
"2860","1397246_at"
"2861","1397283_at"
"2862","1397286_at"
"2863","1397288_at"
"2864","1397302_at"
"2865","1397304_at"
"2866","1397307_at"
"2867","1397313_at"
"2868","1397316_at"
"2869","1397328_at"
"2870","1397336_at"
"2871","1397339_at"
"2872","1397346_at"
"2873","1397349_at"
"2874","1397356_at"
"2875","1397361_x_at"
"2876","1397362_at"
"2877","1397363_at"
"2878","1397372_at"
"2879","1397380_at"
"2880","1397384_at"
"2881","1397397_at"
"2882","1397405_at"
"2883","1397412_at"
"2884","1397422_at"
"2885","1397423_at"
"2886","1397439_at"
"2887","1397443_at"
"2888","1397445_at"
"2889","1397449_at"
"2890","1397452_at"
"2891","1397459_at"
"2892","1397463_at"
"2893","1397469_at"
"2894","1397489_at"
"2895","1397503_at"
"2896","1397512_at"
"2897","1397516_at"
"2898","1397522_at"
"2899","1397525_at"
"2900","1397529_at"
"2901","1397531_at"
"2902","1397536_at"
"2903","1397559_at"
"2904","1397569_at"
"2905","1397577_at"
"2906","1397589_at"
"2907","1397596_at"
"2908","1397604_at"
"2909","1397608_at"
"2910","1397618_at"
"2911","1397624_at"
"2912","1397635_at"
"2913","1397637_at"
"2914","1397645_at"
"2915","1397649_at"
"2916","1397663_at"
"2917","1397666_at"
"2918","1397669_at"
"2919","1397673_at"
"2920","1397674_at"
"2921","1397675_at"
"2922","1397676_at"
"2923","1397684_at"
"2924","1397690_at"
"2925","1397692_at"
"2926","1397693_at"
"2927","1397697_at"
"2928","1397700_x_at"
"2929","1397705_at"
"2930","1397713_at"
"2931","1397714_at"
"2932","1397726_at"
"2933","1397745_at"
"2934","1397749_at"
"2935","1397753_at"
"2936","1397762_at"
"2937","1397766_at"
"2938","1397769_at"
"2939","1397776_at"
"2940","1397792_at"
"2941","1397811_at"
"2942","1397813_at"
"2943","1397815_at"
"2944","1397823_at"
"2945","1397830_at"
"2946","1397843_at"
"2947","1397848_at"
"2948","1397851_at"
"2949","1397854_at"
"2950","1397859_x_at"
"2951","1397865_at"
"2952","1397883_at"
"2953","1397887_at"
"2954","1397889_at"
"2955","1397891_at"
"2956","1397907_at"
"2957","1397917_at"
"2958","1397955_at"
"2959","1397959_at"
"2960","1397960_at"
"2961","1397968_at"
"2962","1397988_at"
"2963","1398063_x_at"
"2964","1398065_at"
"2965","1398115_at"
"2966","1398130_at"
"2967","1398131_at"
"2968","1398171_at"
"2969","1398184_at"
"2970","1398217_at"
"2971","1398225_at"
"2972","1398476_at"
"2973","1398479_at"
"2974","1398507_at"
"2975","1398522_at"
"2976","1398527_at"
"2977","1398533_at"
"2978","1398536_at"
"2979","1398538_at"
"2980","1398544_at"
"2981","1398549_at"
"2982","1398561_at"
"2983","1398565_at"
"2984","1398568_at"
"2985","1398582_at"
"2986","1398587_at"
"2987","1398594_at"
"2988","1398595_at"
"2989","1398620_at"
"2990","1398626_s_at"
"2991","1398641_at"
"2992","1398648_at"
"2993","1398664_at"
"2994","1398695_at"
"2995","1398698_at"
"2996","1398704_at"
"2997","1398707_at"
"2998","1398716_at"
"2999","1398729_s_at"
"3000","1398736_at"
